datetime,total_predicted_kWh,total_actual_kWh,hour,date
2019-12-05 18:00:00,1781.0382025908211,1725.6238567268701,18,2019-12-05
2019-12-05 19:00:00,2655.8741850679066,3054.1427248194477,19,2019-12-05
2019-12-05 20:00:00,2355.8826931202425,2580.5178739306475,20,2019-12-05
2019-12-05 21:00:00,2922.5092169494196,3244.207818407789,21,2019-12-05
2019-12-05 22:00:00,3987.556931248804,3669.026324884545,22,2019-12-05
2019-12-05 23:00:00,3542.256487228501,4763.47710621197,23,2019-12-05
2019-12-06 01:00:00,4844.656691011411,5108.702504336511,1,2019-12-06
2019-12-06 02:00:00,5320.976685681907,5247.131814290982,2,2019-12-06
2019-12-06 03:00:00,5431.119531675308,5387.151526006661,3,2019-12-06
2019-12-06 04:00:00,5509.874926529498,5486.526507706583,4,2019-12-06
2019-12-06 05:00:00,5605.5012025750875,5572.721238512313,5,2019-12-06
2019-12-06 06:00:00,3321.418258033751,5659.270616590648,6,2019-12-06
2019-12-06 07:00:00,3196.101270490181,5059.248368948235,7,2019-12-06
2019-12-06 08:00:00,2717.929973221322,2228.449918530731,8,2019-12-06
2019-12-06 09:00:00,3777.2418793768693,4234.681956070633,9,2019-12-06
2019-12-06 10:00:00,4254.442493563467,4152.8158970900595,10,2019-12-06
2019-12-06 11:00:00,4409.206459739236,4187.063453112527,11,2019-12-06
2019-12-06 12:00:00,5174.005526787152,5572.974751529568,12,2019-12-06
2019-12-06 13:00:00,6328.143149131205,5811.878600490271,13,2019-12-06
2019-12-06 14:00:00,4245.01893520504,4339.041493849307,14,2019-12-06
2019-12-06 15:00:00,2314.4878356118907,2541.6319259743304,15,2019-12-06
2019-12-06 16:00:00,2325.6584753008965,2128.7435695537706,16,2019-12-06
2019-12-06 17:00:00,2171.3011814085603,2160.5779129258085,17,2019-12-06
2019-12-06 18:00:00,1808.4506312477638,1756.7479089405363,18,2019-12-06
2019-12-06 19:00:00,2810.080616750149,2817.0334320566094,19,2019-12-06
2019-12-06 20:00:00,2499.2064315323064,2274.970078229773,20,2019-12-06
2019-12-06 21:00:00,2962.189530528164,3416.3267954648045,21,2019-12-06
2019-12-06 22:00:00,4047.534973716537,3584.3521068596688,22,2019-12-06
2019-12-06 23:00:00,3769.7170991456505,4041.6256670701696,23,2019-12-06
2019-12-07 01:00:00,4710.1584412602915,4751.052424877787,1,2019-12-07
2019-12-07 02:00:00,4886.049492899866,4847.8107602399505,2,2019-12-07
2019-12-07 03:00:00,4948.268232448167,4954.647902837373,3,2019-12-07
2019-12-07 04:00:00,5014.089806339314,5042.695632214389,4,2019-12-07
2019-12-07 05:00:00,5160.278092024561,5108.053396850558,5,2019-12-07
2019-12-07 06:00:00,3703.4426267741387,4549.476447505191,6,2019-12-07
2019-12-07 07:00:00,3097.5292674713605,4953.052861084675,7,2019-12-07
2019-12-07 08:00:00,3119.577260861276,1795.684916547895,8,2019-12-07
2019-12-07 09:00:00,3726.799899535372,3994.5034036012776,9,2019-12-07
2019-12-07 10:00:00,4037.423760249158,4184.463844958397,10,2019-12-07
2019-12-07 11:00:00,4211.70139406463,4364.010626170152,11,2019-12-07
2019-12-07 12:00:00,5510.5655829528005,6087.987018089052,12,2019-12-07
2019-12-07 13:00:00,7160.081425141851,6136.602505062521,13,2019-12-07
2019-12-07 14:00:00,4130.555594237338,4481.88607648377,14,2019-12-07
2019-12-07 15:00:00,2445.3539062225736,2345.2125684681373,15,2019-12-07
2019-12-07 16:00:00,2114.136378571561,2266.245343860658,16,2019-12-07
2019-12-07 17:00:00,2171.4701829379987,2211.082001195297,17,2019-12-07
2019-12-07 18:00:00,1956.216198967821,1581.0570165457125,18,2019-12-07
2019-12-07 19:00:00,2873.8988833329868,3256.9212235671166,19,2019-12-07
2019-12-07 20:00:00,2379.562325175082,2183.5489409735887,20,2019-12-07
2019-12-07 21:00:00,2751.5975641009227,2725.0624200926914,21,2019-12-07
2019-12-07 22:00:00,4020.8948703031947,3101.6135253224456,22,2019-12-07
2019-12-07 23:00:00,4133.359385702084,3465.7888029668793,23,2019-12-07
2019-12-08 01:00:00,4362.179627774856,4051.793532390566,1,2019-12-08
2019-12-08 02:00:00,4367.291360493091,4140.566884053635,2,2019-12-08
2019-12-08 03:00:00,4354.143439197641,4198.76264097687,3,2019-12-08
2019-12-08 04:00:00,4393.225653647382,4291.6135365241935,4,2019-12-08
2019-12-08 05:00:00,4487.577253344371,4317.482470652657,5,2019-12-08
2019-12-08 06:00:00,2978.304636238139,3919.36750768872,6,2019-12-08
2019-12-08 07:00:00,2145.2672223204436,3783.581679878478,7,2019-12-08
2019-12-08 08:00:00,2829.1810875523606,1598.451647893073,8,2019-12-08
2019-12-08 09:00:00,3018.887725139242,2777.1866198391854,9,2019-12-08
2019-12-08 10:00:00,2910.0325155770342,2979.38598651966,10,2019-12-08
2019-12-08 11:00:00,3041.852082660418,3101.47108389766,11,2019-12-08
2019-12-08 12:00:00,4215.956074006749,4326.692837142611,12,2019-12-08
2019-12-08 13:00:00,4949.650154590061,5327.524807815881,13,2019-12-08
2019-12-08 14:00:00,3657.5538585010218,3836.5096728647272,14,2019-12-08
2019-12-08 15:00:00,1693.6349451698077,1678.0639709728807,15,2019-12-08
2019-12-08 16:00:00,1468.3670216151652,1404.7260199493612,16,2019-12-08
2019-12-08 17:00:00,1501.4139097238453,1598.6048541834157,17,2019-12-08
2019-12-08 18:00:00,1723.011945016384,1677.9413541353426,18,2019-12-08
2019-12-08 19:00:00,2729.178931603317,3029.11304446183,19,2019-12-08
2019-12-08 20:00:00,2264.0680248779613,2250.7323551028326,20,2019-12-08
2019-12-08 21:00:00,2850.9303354200147,2965.116615222783,21,2019-12-08
2019-12-08 22:00:00,3501.190347791664,3601.6641066448137,22,2019-12-08
2019-12-08 23:00:00,3134.986844111235,4328.442300209403,23,2019-12-08
2019-12-09 01:00:00,4107.041612239859,4042.9589491034603,1,2019-12-09
2019-12-09 02:00:00,4227.399671436811,4286.119418759458,2,2019-12-09
2019-12-09 03:00:00,4429.860342009072,4551.933493560548,3,2019-12-09
2019-12-09 04:00:00,4637.568718530858,4759.739676449805,4,2019-12-09
2019-12-09 05:00:00,4844.941550054557,4903.906000954995,5,2019-12-09
2019-12-09 06:00:00,3567.2865298761667,5027.30050584552,6,2019-12-09
2019-12-09 07:00:00,3014.8111715864134,5172.362625667345,7,2019-12-09
2019-12-09 08:00:00,2569.4541621123117,1263.5001888382312,8,2019-12-09
2019-12-09 09:00:00,1767.072123725438,1415.386776980738,9,2019-12-09
2019-12-09 10:00:00,1437.6175189471771,1441.5881146473469,10,2019-12-09
2019-12-09 11:00:00,1549.9841433407084,1497.7051704854,11,2019-12-09
2019-12-09 12:00:00,1533.130110899845,1710.3596346171685,12,2019-12-09
2019-12-09 13:00:00,1636.5883546821356,1567.8741468260916,13,2019-12-09
2019-12-09 14:00:00,1409.4977342387276,1441.5780381670634,14,2019-12-09
2019-12-09 15:00:00,1274.8010322708938,1282.4577059847884,15,2019-12-09
2019-12-09 16:00:00,1157.429530198779,1113.9835968056088,16,2019-12-09
2019-12-09 17:00:00,1066.1777088205265,1150.4877683005893,17,2019-12-09
2019-12-09 18:00:00,1160.2435872948781,1260.5106732466206,18,2019-12-09
2019-12-09 19:00:00,1308.1380778907273,1485.3032161610668,19,2019-12-09
2019-12-09 20:00:00,1369.5210043613502,1365.1693758504603,20,2019-12-09
2019-12-09 21:00:00,857.6500417119927,900.6636739906406,21,2019-12-09
2019-12-09 22:00:00,1289.79330505583,600.1755524558912,22,2019-12-09
2019-12-09 23:00:00,1238.1822375479705,490.2297498132083,23,2019-12-09
2019-12-10 01:00:00,3773.4879573936723,5215.204298093434,1,2019-12-10
2019-12-10 02:00:00,5328.43777904598,5224.055563252218,2,2019-12-10
2019-12-10 03:00:00,5376.02933258167,5162.979472313607,3,2019-12-10
2019-12-10 04:00:00,5322.6501538907205,5144.74067055591,4,2019-12-10
2019-12-10 05:00:00,5256.932325531151,5112.505799556922,5,2019-12-10
2019-12-10 06:00:00,3676.6864486167974,4483.530873248773,6,2019-12-10
2019-12-10 07:00:00,2870.9076681744973,1376.5716429881,7,2019-12-10
2019-12-10 08:00:00,1983.709236226356,1663.5248909130146,8,2019-12-10
2019-12-10 09:00:00,3580.547182949439,3997.919179331673,9,2019-12-10
2019-12-10 10:00:00,4006.819249111302,4297.310721356938,10,2019-12-10
2019-12-10 11:00:00,4337.459656940707,4043.440688789963,11,2019-12-10
2019-12-10 12:00:00,5072.52287951788,5214.527937545679,12,2019-12-10
2019-12-10 13:00:00,5667.912947384706,5706.124154900117,13,2019-12-10
2019-12-10 14:00:00,4272.56725199412,4387.980345674801,14,2019-12-10
2019-12-10 15:00:00,2345.0109763522087,2272.097709312963,15,2019-12-10
2019-12-10 16:00:00,2092.8464612102775,2151.549239113986,16,2019-12-10
2019-12-10 17:00:00,2112.274633208171,2152.0159925041944,17,2019-12-10
2019-12-10 18:00:00,1832.8964948677117,1734.8122423297946,18,2019-12-10
2019-12-10 19:00:00,2649.0661587522727,2821.503982346936,19,2019-12-10
2019-12-10 20:00:00,2391.4750826608115,2512.3585375727775,20,2019-12-10
2019-12-10 21:00:00,2743.288622928485,2610.984518018443,21,2019-12-10
2019-12-10 22:00:00,3267.686660101884,3703.745159232645,22,2019-12-10
2019-12-10 23:00:00,3596.572607399306,4237.664612523422,23,2019-12-10
2019-12-11 01:00:00,4432.120009662427,4542.415484235035,1,2019-12-11
2019-12-11 02:00:00,4664.092215066834,4821.925281764917,2,2019-12-11
2019-12-11 03:00:00,4937.895016591937,5111.5811062393905,3,2019-12-11
2019-12-11 04:00:00,5213.404251782036,5314.554899323852,4,2019-12-11
2019-12-11 05:00:00,5418.395951089348,5480.382974186205,5,2019-12-11
2019-12-11 06:00:00,3830.601276205272,5618.808966682465,6,2019-12-11
2019-12-11 07:00:00,3288.914485275974,1083.8937499281951,7,2019-12-11
2019-12-11 08:00:00,2139.860540638422,2308.8815721398905,8,2019-12-11
2019-12-11 09:00:00,3982.935959650832,4151.332119941928,9,2019-12-11
2019-12-11 10:00:00,4159.30270705914,4574.02067178361,10,2019-12-11
2019-12-11 11:00:00,4763.676284889851,4359.760368112171,11,2019-12-11
2019-12-11 12:00:00,5425.947983631811,6046.942165560973,12,2019-12-11
2019-12-11 13:00:00,7012.2540033921505,6173.497875209905,13,2019-12-11
2019-12-11 14:00:00,4506.244242096409,5293.205567335511,14,2019-12-11
2019-12-11 15:00:00,3049.616499796304,2585.490683115614,15,2019-12-11
2019-12-11 16:00:00,2347.5299963940506,2353.90661844476,16,2019-12-11
2019-12-11 17:00:00,2353.043710719564,2454.1154308971627,17,2019-12-11
2019-12-11 18:00:00,2005.853650346551,2296.412347893409,18,2019-12-11
2019-12-11 19:00:00,2837.561673334496,2998.164026038191,19,2019-12-11
2019-12-11 20:00:00,2529.1265071645803,2554.7161260942103,20,2019-12-11
2019-12-11 21:00:00,3287.136414814867,3112.2884596078875,21,2019-12-11
2019-12-11 22:00:00,4165.005449339794,4168.55258302662,22,2019-12-11
2019-12-11 23:00:00,4010.7059386645806,1250.6939431285207,23,2019-12-11
2019-12-12 01:00:00,4428.183383680018,5271.769113917472,1,2019-12-12
2019-12-12 02:00:00,5461.304747047298,5233.18298208748,2,2019-12-12
2019-12-12 03:00:00,5447.847995354585,5185.1728340460595,3,2019-12-12
2019-12-12 04:00:00,5399.578549069607,5131.702014330549,4,2019-12-12
2019-12-12 05:00:00,5330.049949307149,5126.168862437365,5,2019-12-12
2019-12-12 06:00:00,3490.280545646431,5083.118264385803,6,2019-12-12
2019-12-12 07:00:00,3266.900928806539,1148.8367234344767,7,2019-12-12
2019-12-12 08:00:00,1861.876773562864,1827.8699255617148,8,2019-12-12
2019-12-12 09:00:00,3695.186558629498,4194.89692799819,9,2019-12-12
2019-12-12 10:00:00,4181.056033456691,4066.1224261742273,10,2019-12-12
2019-12-12 11:00:00,4086.909193356525,3940.153665474855,11,2019-12-12
2019-12-12 12:00:00,5016.625534708876,4709.288614922322,12,2019-12-12
2019-12-12 13:00:00,5390.700553945557,5389.20180029688,13,2019-12-12
2019-12-12 14:00:00,3669.959304526891,4015.9987120875103,14,2019-12-12
2019-12-12 15:00:00,2309.5846232337517,2117.394590139456,15,2019-12-12
2019-12-12 16:00:00,2037.3205089528974,2039.4818985969912,16,2019-12-12
2019-12-12 17:00:00,2063.573751955392,2073.947719883515,17,2019-12-12
2019-12-12 18:00:00,1759.0889883341654,2076.7037530048674,18,2019-12-12
2019-12-12 19:00:00,2704.2587011045243,2449.1759749147677,19,2019-12-12
2019-12-12 20:00:00,2195.1339124795104,2083.9118528893155,20,2019-12-12
2019-12-12 21:00:00,2548.32153522024,2238.055261636388,21,2019-12-12
2019-12-12 22:00:00,3073.7876035757795,2726.2594751383353,22,2019-12-12
2019-12-12 23:00:00,3427.627192494726,1602.8259876153197,23,2019-12-12
2019-12-13 01:00:00,3579.1265018475697,3623.0322572957093,1,2019-12-13
2019-12-13 02:00:00,3831.034798351411,3805.009791355398,2,2019-12-13
2019-12-13 03:00:00,4001.4405892282102,4017.186217096403,3,2019-12-13
2019-12-13 04:00:00,4147.237503131837,4191.539048217444,4,2019-12-13
2019-12-13 05:00:00,4336.4532968395615,4301.94837490039,5,2019-12-13
2019-12-13 06:00:00,2987.2476438214335,884.5787337151985,6,2019-12-13
2019-12-13 07:00:00,952.7835218231439,701.1548599063558,7,2019-12-13
2019-12-13 08:00:00,1876.832720256932,2258.792042172188,8,2019-12-13
2019-12-13 09:00:00,3536.253041118066,3819.7739073166813,9,2019-12-13
2019-12-13 10:00:00,3905.530390417279,4067.320661642815,10,2019-12-13
2019-12-13 11:00:00,4135.562834064178,4234.519057098091,11,2019-12-13
2019-12-13 12:00:00,5121.162612730058,5469.004132272027,12,2019-12-13
2019-12-13 13:00:00,5748.4882430949865,6442.7135479733815,13,2019-12-13
2019-12-13 14:00:00,4684.994985913979,5297.28112553151,14,2019-12-13
2019-12-13 15:00:00,3158.178756558299,2462.552298896374,15,2019-12-13
2019-12-13 16:00:00,2304.9254420650404,2465.3976648848875,16,2019-12-13
2019-12-13 17:00:00,2421.6157422845176,2278.82704189962,17,2019-12-13
2019-12-13 18:00:00,1782.5349570329035,1831.4030791907358,18,2019-12-13
2019-12-13 19:00:00,2642.5747876244973,3464.2711597302664,19,2019-12-13
2019-12-13 20:00:00,2530.315607354258,2395.5063236778037,20,2019-12-13
2019-12-13 21:00:00,2953.6935174094383,2919.578470221185,21,2019-12-13
2019-12-13 22:00:00,3558.0033869783797,3611.5352822573036,22,2019-12-13
2019-12-13 23:00:00,3539.1056877973956,4073.3213187544475,23,2019-12-13
2019-12-14 01:00:00,4693.607575323978,4438.042584753449,1,2019-12-14
2019-12-14 02:00:00,4664.057712816507,4406.163104572108,2,2019-12-14
2019-12-14 03:00:00,4677.586781710248,4359.372809445457,3,2019-12-14
2019-12-14 04:00:00,4519.834466913261,4323.690893049947,4,2019-12-14
2019-12-14 05:00:00,4486.778616878937,4368.328075487442,5,2019-12-14
2019-12-14 06:00:00,3740.9627062951145,752.093472842908,6,2019-12-14
2019-12-14 07:00:00,1162.759292207167,1450.025726109236,7,2019-12-14
2019-12-14 08:00:00,1768.638836635489,1752.1842401034928,8,2019-12-14
2019-12-14 09:00:00,3704.366334248054,3716.3773962173163,9,2019-12-14
2019-12-14 10:00:00,3808.473430879353,3602.9007839483215,10,2019-12-14
2019-12-14 11:00:00,3659.040884817312,3759.367915003037,11,2019-12-14
2019-12-14 12:00:00,4776.7542667759035,5150.001798369253,12,2019-12-14
2019-12-14 13:00:00,5842.284969024985,5831.848121928098,13,2019-12-14
2019-12-14 14:00:00,4259.456761731514,4181.694304292767,14,2019-12-14
2019-12-14 15:00:00,2304.0966068556563,2208.849393734768,15,2019-12-14
2019-12-14 16:00:00,2027.9420009336143,2002.2849605743259,16,2019-12-14
2019-12-14 17:00:00,2049.6728775727597,2214.4134682329686,17,2019-12-14
2019-12-14 18:00:00,1776.304126768808,1783.4151260920705,18,2019-12-14
2019-12-14 19:00:00,2782.6750405173852,2871.894884169069,19,2019-12-14
2019-12-14 20:00:00,2226.271780336874,2225.4154638145023,20,2019-12-14
2019-12-14 21:00:00,2458.566282497057,2288.229152308801,21,2019-12-14
2019-12-14 22:00:00,2901.8180800604,3388.6358176731524,22,2019-12-14
2019-12-14 23:00:00,3496.9530482888067,1611.9467013674407,23,2019-12-14
2019-12-15 01:00:00,3613.6567734476107,3166.496210103275,1,2019-12-15
2019-12-15 02:00:00,3503.24027799758,3285.9883249635573,2,2019-12-15
2019-12-15 03:00:00,3615.712740817442,3350.912333786056,3,2019-12-15
2019-12-15 04:00:00,3618.5998663502287,3414.050158601831,4,2019-12-15
2019-12-15 05:00:00,3617.977975198356,3490.2204479713464,5,2019-12-15
2019-12-15 06:00:00,3075.039721608844,1161.3699748674587,6,2019-12-15
2019-12-15 07:00:00,1149.5448269075048,657.9265318308044,7,2019-12-15
2019-12-15 08:00:00,1531.1215136263625,1497.5700821595517,8,2019-12-15
2019-12-15 09:00:00,2918.381392740005,2766.873540512617,9,2019-12-15
2019-12-15 10:00:00,2884.159615142334,2757.2521248632684,10,2019-12-15
2019-12-15 11:00:00,2903.4366412947566,2856.3377648572723,11,2019-12-15
2019-12-15 12:00:00,3602.2582239463854,3887.406233669721,12,2019-12-15
2019-12-15 13:00:00,4450.431640858844,4926.108058680516,13,2019-12-15
2019-12-15 14:00:00,3401.555402453852,3605.925115671118,14,2019-12-15
2019-12-15 15:00:00,1858.1177578124555,1905.9061111464466,15,2019-12-15
2019-12-15 16:00:00,1646.5073413042512,1430.386887246372,16,2019-12-15
2019-12-15 17:00:00,1582.726792531367,1677.4261915198797,17,2019-12-15
2019-12-15 18:00:00,1800.0813346433465,1802.2034568355007,18,2019-12-15
2019-12-15 19:00:00,2451.6365288731713,2644.957018473366,19,2019-12-15
2019-12-15 20:00:00,1995.804636831045,2037.3330651167594,20,2019-12-15
2019-12-15 21:00:00,2121.719370497922,2316.93431744236,21,2019-12-15
2019-12-15 22:00:00,2827.1292365040513,3132.0917418616664,22,2019-12-15
2019-12-15 23:00:00,2725.884613572456,2391.176970605879,23,2019-12-15
2019-12-16 01:00:00,2741.542700976318,2720.295568384714,1,2019-12-16
2019-12-16 02:00:00,2954.910399449524,2748.212261890273,2,2019-12-16
2019-12-16 03:00:00,2997.4082065151465,2780.6124406381723,3,2019-12-16
2019-12-16 04:00:00,2969.1478768745424,2780.5033388120028,4,2019-12-16
2019-12-16 05:00:00,2942.3950539059115,2780.4113944828914,5,2019-12-16
2019-12-16 06:00:00,2484.743506552206,703.3088655244201,6,2019-12-16
2019-12-16 07:00:00,773.7081206580106,702.4316813698955,7,2019-12-16
2019-12-16 08:00:00,1230.7479245861948,1061.2733669263475,8,2019-12-16
2019-12-16 09:00:00,1338.9302713357447,1266.1778513275817,9,2019-12-16
2019-12-16 10:00:00,1318.8740640621827,1250.8371390355774,10,2019-12-16
2019-12-16 11:00:00,1378.3384197469554,1512.3797915195319,11,2019-12-16
2019-12-16 12:00:00,1501.1880617638712,1657.925991970288,12,2019-12-16
2019-12-16 13:00:00,1573.3979978556522,1609.388219866768,13,2019-12-16
2019-12-16 14:00:00,1317.3454059182293,1408.6012918079095,14,2019-12-16
2019-12-16 15:00:00,1231.3532161282105,1302.887313128461,15,2019-12-16
2019-12-16 16:00:00,1106.1520095696346,1042.6995215700608,16,2019-12-16
2019-12-16 17:00:00,994.481620031657,1145.6604338526138,17,2019-12-16
2019-12-16 18:00:00,1127.6417958338723,1179.3617982164615,18,2019-12-16
2019-12-16 19:00:00,1319.395788900361,1380.6622032372125,19,2019-12-16
2019-12-16 20:00:00,1262.7133314901432,1258.7841161339873,20,2019-12-16
2019-12-16 21:00:00,867.0532606232441,810.3208264969758,21,2019-12-16
2019-12-16 22:00:00,841.5996696140439,667.5357644087399,22,2019-12-16
2019-12-16 23:00:00,1052.1986094084307,2023.0136992124421,23,2019-12-16
2019-12-17 01:00:00,2728.437417854808,2942.133986599751,1,2019-12-17
2019-12-17 02:00:00,3141.057309565335,3237.237565293536,2,2019-12-17
2019-12-17 03:00:00,3413.7495082342334,3570.5017346935474,3,2019-12-17
2019-12-17 04:00:00,3721.2186786181164,3803.799759687373,4,2019-12-17
2019-12-17 05:00:00,3895.595226820525,3967.395858158592,5,2019-12-17
2019-12-17 06:00:00,2434.9036016888845,4143.972672003263,6,2019-12-17
2019-12-17 07:00:00,1813.702019835314,1449.923703850535,7,2019-12-17
2019-12-17 08:00:00,2003.75160260022,2502.464943282159,8,2019-12-17
2019-12-17 09:00:00,3619.0977601728555,3730.0904070043825,9,2019-12-17
2019-12-17 10:00:00,3836.9044458025446,3652.7959843744493,10,2019-12-17
2019-12-17 11:00:00,3794.3868554753553,3948.1216756414797,11,2019-12-17
2019-12-17 12:00:00,4850.564048611606,5065.671574666239,12,2019-12-17
2019-12-17 13:00:00,5651.0550510253215,6324.478734863384,13,2019-12-17
2019-12-17 14:00:00,4651.353215222608,4548.169422481516,14,2019-12-17
2019-12-17 15:00:00,2566.5752593662446,1998.4935983870719,15,2019-12-17
2019-12-17 16:00:00,2141.1267024983063,2421.35336510892,16,2019-12-17
2019-12-17 17:00:00,2237.9675791569794,2491.0842465013584,17,2019-12-17
2019-12-17 18:00:00,2123.9159260266497,2374.154241975207,18,2019-12-17
2019-12-17 19:00:00,2493.94812205355,3076.318774258606,19,2019-12-17
2019-12-17 20:00:00,2373.6427234344387,2284.274485271071,20,2019-12-17
2019-12-17 21:00:00,2452.3408233248706,2813.1449794800164,21,2019-12-17
2019-12-17 22:00:00,3285.9955699488173,3351.4134084888587,22,2019-12-17
2019-12-17 23:00:00,3295.0306279624724,2681.1960278542733,23,2019-12-17
2019-12-18 01:00:00,3493.986983221911,3606.6303336797364,1,2019-12-18
2019-12-18 02:00:00,3756.4222545351918,3511.192693779685,2,2019-12-18
2019-12-18 03:00:00,3697.77368767891,3404.5356839263677,3,2019-12-18
2019-12-18 04:00:00,3592.8103276421143,3323.0617772695173,4,2019-12-18
2019-12-18 05:00:00,3530.539514118085,3272.6397210152377,5,2019-12-18
2019-12-18 06:00:00,2867.2467073947423,2781.300844010284,6,2019-12-18
2019-12-18 07:00:00,2570.3723109994944,3335.521410964994,7,2019-12-18
2019-12-18 08:00:00,2846.8032695888833,1647.8073959748622,8,2019-12-18
2019-12-18 09:00:00,3545.9662043394205,3110.3641110637427,9,2019-12-18
2019-12-18 10:00:00,3194.387429544339,3361.375930946371,10,2019-12-18
2019-12-18 11:00:00,3424.4892865417155,3249.600689498472,11,2019-12-18
2019-12-18 12:00:00,3952.904138138936,4254.91165824327,12,2019-12-18
2019-12-18 13:00:00,4688.7279162611485,4678.1478733053045,13,2019-12-18
2019-12-18 14:00:00,3673.485079430732,3445.7669775013765,14,2019-12-18
2019-12-18 15:00:00,2483.563774691188,2421.44803214882,15,2019-12-18
2019-12-18 16:00:00,2197.1302821188283,2126.01341402812,16,2019-12-18
2019-12-18 17:00:00,2206.4891184652392,2328.5596595610987,17,2019-12-18
2019-12-18 18:00:00,2150.1745117509886,1752.8189142903984,18,2019-12-18
2019-12-18 19:00:00,2668.0582957481884,2531.4456577860174,19,2019-12-18
2019-12-18 20:00:00,1840.2231908596073,1937.3052492602928,20,2019-12-18
2019-12-18 21:00:00,1870.6721851036136,2020.1191695343202,21,2019-12-18
2019-12-18 22:00:00,2432.0813064901154,2409.07019524267,22,2019-12-18
2019-12-18 23:00:00,1987.5585313983518,1161.0240362937639,23,2019-12-18
2019-12-19 01:00:00,3003.0985053964987,2017.0198561120937,1,2019-12-19
2019-12-19 02:00:00,2268.6363078450054,2202.8420643222416,2,2019-12-19
2019-12-19 03:00:00,2374.1801769772565,2429.4877256025143,3,2019-12-19
2019-12-19 04:00:00,2648.5599819297404,2649.120327933456,4,2019-12-19
2019-12-19 05:00:00,2796.228547017524,2809.81695375732,5,2019-12-19
2019-12-19 06:00:00,2237.043549888382,2500.255382074928,6,2019-12-19
2019-12-19 07:00:00,1879.8487304612102,2972.1012505879867,7,2019-12-19
2019-12-19 08:00:00,2246.32749028381,1636.5835473005125,8,2019-12-19
2019-12-19 09:00:00,2869.271895262489,3472.0411633040417,9,2019-12-19
2019-12-19 10:00:00,3488.7150469534376,3411.731879167764,10,2019-12-19
2019-12-19 11:00:00,3678.8324595295844,3608.6996000029258,11,2019-12-19
2019-12-19 12:00:00,4149.5361127395745,4269.977752565024,12,2019-12-19
2019-12-19 13:00:00,4993.243904660043,5135.754186204506,13,2019-12-19
2019-12-19 14:00:00,4306.327838995558,3917.015529007694,14,2019-12-19
2019-12-19 15:00:00,2524.0543156967515,2642.3515490645477,15,2019-12-19
2019-12-19 16:00:00,2298.92949189156,2345.9431779948463,16,2019-12-19
2019-12-19 17:00:00,2276.1245834595397,2425.3575740795072,17,2019-12-19
2019-12-19 18:00:00,2113.696306237007,2035.733635324772,18,2019-12-19
2019-12-19 19:00:00,2531.251925085422,2744.893122903297,19,2019-12-19
2019-12-19 20:00:00,2155.119403519334,2218.8060728672162,20,2019-12-19
2019-12-19 21:00:00,1816.7655766222792,2027.7293772591484,21,2019-12-19
2019-12-19 22:00:00,2333.976424536467,2765.6579522070915,22,2019-12-19
2019-12-19 23:00:00,2139.8140435299288,2806.773777510837,23,2019-12-19
2019-12-20 01:00:00,3068.1261228338362,3260.516599755638,1,2019-12-20
2019-12-20 02:00:00,3469.678132874449,3363.653715026375,2,2019-12-20
2019-12-20 03:00:00,3556.911702722467,3410.2146487362033,3,2019-12-20
2019-12-20 04:00:00,3572.919425084057,3437.0696380257327,4,2019-12-20
2019-12-20 05:00:00,3609.496750313428,3490.67228266337,5,2019-12-20
2019-12-20 06:00:00,2921.373215016677,3047.1706534123505,6,2019-12-20
2019-12-20 07:00:00,2601.0045035809944,3230.6434272915626,7,2019-12-20
2019-12-20 08:00:00,3080.9097929473664,2510.1184247186884,8,2019-12-20
2019-12-20 09:00:00,3599.1153421840772,3603.4868312493804,9,2019-12-20
2019-12-20 10:00:00,3837.2822817709366,3463.195401202993,10,2019-12-20
2019-12-20 11:00:00,3666.4549825727827,3502.961244452309,11,2019-12-20
2019-12-20 12:00:00,4263.657862864065,4368.059392021385,12,2019-12-20
2019-12-20 13:00:00,4986.862821243994,5248.455922663601,13,2019-12-20
2019-12-20 14:00:00,4172.653560833837,4141.8480435880065,14,2019-12-20
2019-12-20 15:00:00,2785.795425097228,2491.4481754159733,15,2019-12-20
2019-12-20 16:00:00,2281.6572825603216,2298.6327919375403,16,2019-12-20
2019-12-20 17:00:00,2276.9903491967707,2226.3616784255564,17,2019-12-20
2019-12-20 18:00:00,2099.224074806185,2323.6426559070815,18,2019-12-20
2019-12-20 19:00:00,2672.6703131187433,2661.611404644642,19,2019-12-20
2019-12-20 20:00:00,2027.8081665624904,1742.712890151919,20,2019-12-20
2019-12-20 21:00:00,2131.287449645173,2283.397995143879,21,2019-12-20
2019-12-20 22:00:00,2612.010526880946,3034.505877191648,22,2019-12-20
2019-12-20 23:00:00,2396.576084562866,2942.135472784273,23,2019-12-20
2019-12-21 01:00:00,3255.454747591513,3409.1865351692686,1,2019-12-21
2019-12-21 02:00:00,3564.267777682495,3779.5025652551885,2,2019-12-21
2019-12-21 03:00:00,3928.337405078128,4234.797308846248,3,2019-12-21
2019-12-21 04:00:00,4358.324112272145,4523.28667151533,4,2019-12-21
2019-12-21 05:00:00,4616.77053689947,4765.777735763582,5,2019-12-21
2019-12-21 06:00:00,3942.5791809382663,303.82832121440697,6,2019-12-21
2019-12-21 07:00:00,882.9899804950726,778.0325935089102,7,2019-12-21
2019-12-21 08:00:00,1756.4677751245708,2331.145920081355,8,2019-12-21
